D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,reach_height_ratio,reach_weight_ratio,weight_class,age,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,win_perc,total_fights,brawl_score,strike_diff,strike_ratio
0,2,0,8,1987-05-22,Teemu,73.0,Packalen,Teemu Packalen,72.0,3.08,2.64,Orthodox,0.57,,1.9,0.27,2.83,1.0,155,"[1, 1, 1, 0]",1,1,1,0,0.9863013698630136,0.4645161290322581,155,31.104109589041094,-0.21087891408373077,0.22427164374875816,1.9439709080938166,-0.1910833187486377,-0.3745288565824982,1.6985369414875602,2.2296404824928757,-0.3450993245244596,0.9075220872945747,1.6264993690766933,0.8,10,5.720000000000001,-0.43999999999999995,0.8571428571428572
0,6,0,13,1982-09-01,Garreth,73.0,McLellan,Garreth McLellan,72.0,2.94,3.56,Southpaw,0.54,,0.9,0.22,1.15,0.34,185,"[2, 2, 1, 0]",2,2,1,0,0.9863013698630136,0.3891891891891892,185,35.827397260273976,0.5603556792344998,-1.1088999677534623,0.15323655497643532,-0.023403404492366317,0.34013648775442534,0.798997861267084,0.3558517868384647,-0.631363185536194,-0.39999735967645633,-1.038541255586006,0.6842105263157895,19,6.5,0.6200000000000001,1.2108843537414966
0,7,0,19,1984-03-08,Viscardi,71.0,Andrade,Viscardi Andrade,75.0,2.77,3.26,Orthodox,0.42,,0.3,0.5,1.93,0.66,170,"[1, 1, 0, 0]",1,1,0,0,1.056338028169014,0.4411764705882353,170,34.30958904109589,0.4550959630321505,0.7552506926424747,-0.24404640907344774,-0.3701091853002163,-0.03346816566626084,-0.05736252951031538,-0.2685940301279243,0.6202575477385729,0.39450154636950346,0.26201057685306084,0.7307692307692307,26,6.029999999999999,0.48999999999999977,1.1768953068592056
0,6,0,14,1985-04-25,Martin,73.0,Svensson,Martin Svensson,72.0,5.91,2.02,,0.38,,0.0,0.0,0.0,0.0,155,"[0, 1, 0, 0]",0,1,0,0,0.9863013698630136,0.4645161290322581,155,33.178082191780824,0.36532011990279295,0.22427164374875816,1.9439709080938166,1.8076116480227915,-0.7716790590057044,-0.3811948611360104,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-1.994696486099505,0.7,20,7.93,-3.89,0.34179357021996615
0,2,0,8,1990-07-28,Jose,68.0,Quinonez,Jose Quinonez,69.0,2.32,3.26,,0.44,,1.0,0.5,2.88,0.57,135,"[1, 1, 1, 1]",1,1,1,1,1.0147058823529411,0.5111111111111111,135,27.91780821917808,-0.7170406679550235,0.36642705027527733,0.635692645530173,-0.602828927972242,0.06947284618211878,0.3769668329476728,0.211710912389943,0.5197270603468948,0.8443704303472904,0.024645092999749027,0.8,10,5.58,0.94,1.4051724137931034
0,0,0,9,1989-12-26,Dominick,76.0,Reyes,Dominick Reyes,77.0,1.56,6.95,Southpaw,0.51,,2.1,0.5,2.13,0.8,205,"[0, 0, 2, 1]",0,0,2,1,1.013157894736842,0.375609756097561,205,28.504109589041096,-0.9956047544307904,0.4775250902769479,1.448259665011927,-1.3194460892837356,1.9970686855127304,0.4433510720609049,1.3394634699942507,0.697308105806233,0.3836927236737117,0.7723215812983362,1.0,9,8.51,5.390000000000001,4.455128205128205
1,7,0,24,1984-11-08,Thiago,67.0,Tavares,Thiago Tavares,68.0,2.31,2.0,Orthodox,0.4,,1.5,0.42,3.83,0.62,145,"[2, 1, 0, 0]",2,1,0,0,1.0149253731343284,0.4689655172413793,145,33.63835616438356,0.7091380428435825,-1.1084666170272184,-0.9951720123986663,-0.6467212120721044,-0.843259303822599,-0.19238115202931347,0.566358169608869,0.20452427590131392,1.515290405792798,0.13976992595195797,0.765625,32,4.3100000000000005,-0.31000000000000005,0.8658008658008658
0,4,0,10,1979-08-30,Barb,64.0,Honchak,Barb Honchak,65.0,3.93,4.73,,0.3,,2.0,0.0,0.0,0.0,125,"[0, 0, 1, 1]",0,0,1,1,1.015625,0.52,125,38.83561643835616,2.1765184923468017,-0.6243779996143857,-0.9793762996208284,0.5709476091472009,1.3981441628794953,-0.8293079885613488,0.7867592190790945,-1.3804656842760439,-0.9019758743552371,-1.6950017340447856,0.7142857142857143,14,8.66,0.8000000000000003,1.2035623409669212
0,1,0,10,1992-06-14,Polyana,65.0,Viana,Polyana Viana,67.0,1.57,3.13,Orthodox,0.66,,11.7,0.5,3.91,0.0,115,"[0, 0, 0, 2]",0,0,0,2,1.0307692307692307,0.5826086956521739,115,26.035616438356165,-1.029389470646466,1.143934478704789,0.49472094225558627,-1.5220188331118842,-0.4115265061175544,1.935921243668802,6.162727446071061,0.4443437140460373,1.832459023866442,-1.6327970791869029,0.9090909090909091,11,4.7,1.5599999999999998,1.9936305732484074
0,0,0,12,1994-07-16,Manny,70.0,Bermudez,Manny Bermudez,71.0,2.52,1.59,Orthodox,0.42,,6.0,0.2,1.99,0.0,135,"[0, 0, 0, 1]",0,0,0,1,1.0142857142857142,0.5259259259259259,135,23.947945205479453,-1.5907984922269047,1.1587017535731767,1.7668516177235747,-0.4829467679185952,-1.0264192715400402,0.20287146353290794,3.860859117401782,-0.6513525355930346,0.26504925524471845,-2.0232730566300137,1.0,12,4.11,-0.9299999999999999,0.6309523809523809
0,2,0,9,1984-06-08,Noad,69.0,Lahat,Noad Lahat,69.0,1.47,2.79,Orthodox,0.46,,2.4,0.26,2.37,0.16,145,"[1, 1, 0, 0]",1,1,0,0,1.0,0.47586206896551725,145,34.057534246575344,0.8221318522796403,-0.634686530717198,0.04830932099022796,-1.1822318761756219,-0.3268446914041085,0.3691638322724726,1.192638193340178,-0.4439490245711092,0.5083748544193378,-1.7168530476558541,0.8181818181818182,11,4.26,1.32,1.8979591836734695
1,10,1,19,1979-09-14,Antonio,76.0,Silva,Antonio Silva,80.0,3.09,2.89,Orthodox,0.45,,0.8,0.29,0.82,0.66,264,"[3, 2, 0, 0]",3,2,0,0,1.0526315789473684,0.30303030303030304,265,38.794520547945204,0.8841997986574291,1.0601324563954624,0.589393814389711,-0.10904853018292265,-0.18714024364042514,-0.059923941420081686,0.383533560906693,-0.23651655485108253,-0.3140824168320577,0.19769128981102727,0.65,31,5.98,-0.19999999999999973,0.935275080906149
0,2,0,6,1990-07-31,Daniel,79.0,Spitz,Daniel Spitz,82.0,4.77,2.88,Orthodox,0.39,,0.0,0.66,1.18,0.0,245,"[0, 0, 2, 1]",0,0,2,1,1.0379746835443038,0.3346938775510204,265,27.90958904109589,-1.2256271478387109,1.7781057601976804,1.978679234022608,0.9881657190623039,-0.1946945287048094,-0.5648150223211981,-0.6657188751489238,1.0082537618436234,-0.06085546657994746,-1.923351218604814,0.75,8,7.6499999999999995,-1.8899999999999997,0.6037735849056604
0,5,1,2,1977-04-14,Jessica,67.0,Rakoczy,Jessica Rakoczy,68.0,3.55,2.5,Orthodox,0.44,,0.8,0.2,0.75,0.0,115,"[1, 0, 0, 0]",1,0,0,0,1.0149253731343284,0.591304347826087,115,41.21369863013699,2.439861405428951,1.6275490550677898,1.5617661118264643,-0.26100353391921677,-0.8098335853626173,0.0299288068589958,0.009237932547408317,-0.6306814005814717,-0.45105268723979985,-1.6327970791869029,0.2857142857142857,8,6.05,-1.0499999999999998,0.7042253521126761
1,5,0,15,1982-09-11,Gasan,71.0,Umalatov,Gasan Umalatov,71.0,4.1,2.23,Orthodox,0.39,,0.0,0.17,0.75,0.9,170,"[1, 0, 0, 0]",1,0,0,0,1.0,0.4176470588235294,170,35.8,0.830953024243211,-1.1126975853435004,-0.24404640907344774,0.641311088004134,-0.27349252849020594,-0.36225684397275765,-0.6855542864217495,-0.7566988489951384,-0.5215726710482239,1.2015022144783307,0.7380952380952381,21,6.33,-1.8699999999999997,0.5439024390243903
0,6,0,7,1977-02-06,Vik,71.0,Grujic,Vik Grujic,73.0,3.39,2.24,Orthodox,0.48,,0.4,0.33,1.18,0.26,170,"[1, 0, 0, 0]",1,0,0,0,1.028169014084507,0.4294117647058823,170,41.397260273972606,2.2424897449310763,-0.17872344635051282,-0.24404640907344774,0.10137996466121033,-0.27116219487055593,0.5524260994145697,-0.1296072780299825,-0.08908362633636926,-0.1877490155485436,-1.3038088191890558,0.5384615384615384,13,5.630000000000001,-1.15,0.6607669616519174
0,3,1,6,1987-06-24,Brendan,67.0,O'Reilly,Brendan O'Reilly,69.0,2.77,1.9,Orthodox,0.47,,0.6,0.43,2.22,0.36,170,"[1, 2, 0, 0]",1,2,0,0,1.0298507462686568,0.40588235294117647,170,31.013698630136986,-0.37607323666804554,-2.046671724336488,-2.4851486445084814,-0.3701091853002163,-0.3503935379386544,0.4507946612604221,0.14836622616590092,0.32817588782536133,0.6196384303111485,-0.9123539701785267,0.6666666666666666,10,4.67,-0.8700000000000001,0.6859205776173285
0,2,0,9,1987-09-15,Mike,67.0,Wilkinson,Mike Wilkinson,68.0,3.7,2.35,,0.38,,0.9,0.14,0.92,0.55,145,"[0, 1, 0, 0]",0,1,0,0,1.0149253731343284,0.4689655172413793,145,30.786301369863015,-0.05966297429978321,-1.1084666170272184,-0.9951720123986663,0.23942143448014463,-0.6144680198397234,-0.37956281346324233,0.14883815378799625,-0.9303039999254266,-0.49164401509540023,-0.1427596569883611,0.8181818181818182,11,6.050000000000001,-1.35,0.6351351351351351
0,5,0,22,1977-07-12,Soa,76.0,Palelei,Soa Palelei,81.0,2.68,2.47,Orthodox,0.57,,0.0,0.47,2.2,0.66,265,"[1, 0, 0, 0]",1,0,0,0,1.0657894736842106,0.30566037735849055,265,40.96986301369863,1.3058465631975589,1.4191191082965713,0.589393814389711,-0.3768210552963409,-0.5044202163445571,0.9498582203821506,-0.6657188751489238,0.3690473830003959,0.6566208924676984,0.19769128981102727,0.8148148148148148,27,5.15,-0.20999999999999996,0.9216417910447762
0,5,0,4,1990-09-16,Ariel,66.0,Beck,Ariel Beck,66.0,4.31,4.44,,0.34,,0.0,0.0,0.0,0.0,125,"[0, 0, 1, 0]",0,0,1,0,1.0,0.528,125,27.78082191780822,-0.6870384802766321,-0.19064977087462112,0.2731593760847216,0.835773587575171,1.1700840271680601,-0.4611618212661096,-0.6125854657541107,-1.3804656842760439,-0.9019758743552371,-1.6950017340447856,0.4444444444444444,9,8.75,0.13000000000000078,1.0301624129930396
0,7,1,14,1987-09-09,Kyung,69.0,Ho Kang,Kyung Ho Kang,72.0,1.58,1.93,Orthodox,0.43,,1.6,0.68,2.59,0.77,135,"[0, 0, 0, 2]",0,0,0,2,1.0434782608695652,0.5333333333333333,135,30.802739726027397,-0.08207380186924579,1.5548391052221264,1.201272131626874,-1.0463929201707347,-0.8033035110457085,0.28991914824029036,0.6496086969913637,1.2223748179108527,0.6556028564374635,0.7432128647996661,0.6666666666666666,22,3.51,0.34999999999999987,1.221518987341772
0,2,0,14,1987-08-18,Joanna,66.0,Jedrzejczyk,Joanna Jedrzejczyk,65.0,2.71,6.63,Orthodox,0.48,,0.0,0.66,0.17,0.8,115,"[3, 2, 2, 2]",3,2,2,2,0.9848484848484849,0.5652173913043478,115,30.863013698630137,0.07400764914502928,0.17670532597878766,1.0282435270410253,-0.7959797214555,1.8012906007994618,0.37647288627896036,-0.4423943253258874,1.0176904418473756,-0.8701782544681607,1.1691947883725256,0.875,16,9.34,3.92,2.4464944649446494
1,11,0,53,1977-06-20,Aleksei,74.0,Oleinik,Aleksei Oleinik,80.0,3.49,3.31,Orthodox,0.52,,2.6,0.44,2.95,0.11,240,"[0, 1, 3, 1]",0,1,3,1,1.0810810810810811,0.3333333333333333,265,41.03013698630137,1.3175294710311651,1.0601324563954624,-0.3367964653655538,0.15219295773260774,0.1301397290637069,0.5291156529645542,2.7443515420318305,0.2681200600251496,1.1841770388262614,-1.5698441338688407,0.823076923076923,65,6.800000000000001,-0.18000000000000016,0.9484240687679083
0,2,0,10,1987-09-19,Lewis,70.0,Gonzalez,Lewis Gonzalez,73.0,1.87,1.4,Orthodox,0.37,,0.0,0.33,2.0,0.62,170,"[1, 0, 0, 0]",1,0,0,0,1.042857142857143,0.4294117647058823,170,30.775342465753425,-0.43618272991319657,-0.17872344635051282,-0.8043219679322061,-1.0545289191151903,-0.46691021892115203,-0.5655197202810529,-0.6855542864217495,-0.08908362633636926,0.4488449321485212,0.10542863724884907,0.8333333333333334,12,3.27,-0.4700000000000002,0.748663101604278
0,1,0,9,1992-02-06,Aleksandar,76.0,Rakic,Aleksandar Rakic,78.0,1.6,3.07,Orthodox,0.3,,0.0,0.0,0.0,0.85,205,"[0, 0, 1, 1]",0,0,1,1,1.0263157894736843,0.3804878048780488,205,26.389041095890413,-1.4595168737664914,0.8629971511029165,1.448259665011927,-1.2912226435236556,-0.36574118886251106,-1.674058061393853,-0.48917308368814894,-1.3050969277589637,-0.959000054700302,0.9415157421497755,0.9,10,4.67,1.4699999999999998,1.9187499999999997
0,3,1,11,1982-04-15,Leonardo,72.0,Augusto Leleco,Leonardo Augusto Leleco,73.0,2.99,2.35,Orthodox,0.56,,1.0,0.0,0.0,0.52,185,"[0, 2, 0, 0]",0,2,0,0,1.0138888888888888,0.3945945945945946,185,36.20821917808219,0.6454598698259933,-0.7219816336812106,-0.40295538530841574,0.015602269661578584,-0.5809273331617618,0.981095048253536,0.4845361968390902,-1.494533146231206,-1.2505577829884686,-0.29714636491270974,0.7857142857142857,15,5.34,-0.6400000000000001,0.785953177257525
0,5,0,18,1988-09-14,Alan,70.0,Omer,Alan Omer,71.0,2.21,3.49,Orthodox,0.55,,0.0,0.42,1.69,0.66,145,"[1, 0, 0, 0]",1,0,0,0,1.0142857142857142,0.4896551724137931,145,29.786301369863015,-0.32922336935965724,0.3128736419028426,0.5700499876846751,-0.7104724816082375,0.13073787656164268,1.2114813087251521,-0.47744186994331295,0.20452427590131392,0.03940048802621918,0.30121540191785484,0.782608695652174,23,5.7,1.2800000000000002,1.5791855203619911
0,3,0,8,1986-03-09,Michael,73.0,McBride,Michael McBride,75.0,5.85,4.08,Orthodox,0.48,,1.2,0.42,1.85,0.3,155,"[0, 1, 1, 0]",0,1,1,0,1.0273972602739727,0.4838709677419355,155,32.30684931506849,0.12327085595600921,1.6301535896364983,1.9439709080938166,1.765236489716683,0.547884516787529,0.7134008244553426,1.0821494166957708,0.261653176381251,0.21045360106019978,-0.9083377295466454,0.7272727272727273,11,9.93,-1.7699999999999996,0.6974358974358975
0,10,0,32,1988-02-18,Stefan,83.0,Struve,Stefan Struve,84.0,4.03,3.25,Orthodox,0.46,,2.0,0.5,0.6,0.59,265,"[2, 2, 1, 2]",2,2,1,2,1.0120481927710843,0.3169811320754717,265,30.35890410958904,-0.7508762567821923,2.496079063999898,3.831059793533137,0.5048689664185735,0.08481401867740229,0.024224572063437793,1.957412214990118,0.46997470597564245,-0.4688322197639028,-0.02726776411186519,0.7619047619047619,42,7.28,-0.7800000000000002,0.8064516129032258
0,1,0,11,1993-06-08,Carlo,71.0,Pedersoli,Carlo Pedersoli,75.0,3.87,4.47,Southpaw,0.37,,0.0,0.75,3.0,0.0,170,"[0, 0, 0, 1]",0,0,0,1,1.056338028169014,0.4411764705882353,170,25.052054794520547,-1.8795014815122904,0.7552506926424747,-0.24404640907344774,0.4664038226958631,0.24850220231138342,-0.5655197202810529,-0.6855542864217495,1.6634063331428997,1.2251790147059174,-2.3215914266164317,0.9166666666666666,12,8.34,0.5999999999999996,1.1550387596899223
2,12,0,16,1978-12-13,BJ,69.0,Penn,BJ Penn,70.0,3.12,2.71,Orthodox,0.49,,0.5,0.55,1.24,0.75,145,"[0, 0, 2, 0]",0,0,2,0,1.0144927536231885,0.4827586206896552,145,39.54794520547945,2.302129199402893,-0.16090644440717775,0.04830932099022796,-0.13033592882942693,-0.37913984202876577,0.6499363244233655,-0.12950852342591895,0.731408832535158,-0.2709501956162857,0.6644677228411223,0.5666666666666667,30,5.83,-0.41000000000000014,0.8685897435897435
2,9,1,30,1984-08-13,Nik,68.0,Lentz,Nik Lentz,68.0,3.02,3.21,Orthodox,0.48,,1.3,0.35,3.46,0.44,155,"[2, 1, 2, 1]",2,1,2,1,1.0,0.43870967741935485,155,33.87671232876713,0.5594162277846472,-1.6502376174348952,-1.20721481050575,-0.23345847705474576,-0.009406896290195827,0.7134008244553426,1.2460767118096432,-0.021497990708080696,1.3556375427309586,-0.40137030982197763,0.7560975609756098,42,6.23,0.18999999999999995,1.0629139072847682
0,5,0,8,1985-11-19,Erick,72.0,Montano,Erick Montano,73.0,2.06,2.79,Orthodox,0.44,,0.0,0.36,2.29,0.66,170,"[1, 2, 0, 0]",1,2,0,0,1.0138888888888888,0.4294117647058823,170,32.608219178082194,0.02603854573055379,-0.17872344635051282,0.3162291497853107,-0.9100403086431402,-0.14299384578980856,0.14590034679797984,-0.6855542864217495,0.03609422791214983,0.6739818160901662,0.26201057685306084,0.6153846153846154,13,4.85,0.73,1.354368932038835
0,2,0,10,1989-02-05,Joaquim,68.0,Silva,Joaquim Silva,69.0,3.2,3.07,,0.33,,0.3,0.0,0.0,0.65,155,"[1, 1, 1, 1]",1,1,1,1,1.0147058823529411,0.44516129032258067,155,29.39178082191781,-0.6866046686961167,-1.1816103021389819,-1.20721481050575,-0.10633300213642155,-0.09908597425672633,-0.9284927039316869,-0.3931962393290782,-1.4372538261547392,-1.1054409903006104,0.35908081976502404,0.8333333333333334,12,6.27,-0.13000000000000034,0.9593749999999999
0,8,0,17,1981-05-27,Chris,63.0,Cariaso,Chris Cariaso,63.0,2.23,3.35,Southpaw,0.43,,0.8,0.39,1.11,0.57,125,"[2, 0, 0, 0]",2,0,0,0,1.0,0.504,125,37.09315068493151,1.7251623003793917,-1.4918344570939148,-1.6056441374736032,-0.6138001890831932,0.3128924825974939,0.3671670551481774,-0.05284759182082855,0.12482497561568086,-0.3137380924299577,0.22666971982994194,0.68,25,5.58,1.12,1.5022421524663678
0,3,0,9,1989-08-19,Julianna,66.0,Pena,Julianna Pena,69.0,1.2,2.95,,0.52,,1.2,0.52,2.79,0.22,135,"[2, 1, 1, 0]",2,1,1,0,1.0454545454545454,0.5111111111111111,135,28.85753424657534,-0.5102091056877666,0.36642705027527733,-0.49546632666322865,-1.2741690242726633,-0.13395622956271291,1.0733483106067319,0.3576768405904165,0.5977990334095569,0.7857873901683787,-1.2328485076501052,0.75,12,4.15,1.7500000000000002,2.4583333333333335
0,4,0,16,1982-02-24,Fernando,66.0,Bruno,Fernando Bruno,70.0,1.78,1.75,,0.39,,0.5,0.22,2.02,0.56,145,"[1, 1, 0, 0]",1,1,0,0,1.0606060606060606,0.4827586206896552,145,36.345205479452055,1.4387974135809956,-0.16090644440717775,-1.5169126790931133,-0.9846029406136094,-1.0066816495246529,-0.28597198274627794,-0.12950852342591895,-0.606067349689215,0.26699098936405613,-0.10239828799688687,0.8,20,3.5300000000000002,-0.030000000000000027,0.9831460674157303
0,6,1,12,1986-07-27,Jessica,66.0,Eye,Jessica Eye,66.0,3.31,3.27,Orthodox,0.37,,0.9,0.8,0.54,0.6,125,"[2, 2, 0, 2]",2,2,0,2,1.0,0.528,125,31.923287671232877,0.38599699496664774,-0.19064977087462112,0.2731593760847216,0.13886311802788062,0.24997934171158076,-0.1850521957946808,0.017119642420831693,1.707310028322366,-0.6158061426078039,0.327810322665454,0.6666666666666666,19,6.58,-0.040000000000000036,0.9879154078549849
0,3,0,6,1982-10-20,Hayder,70.0,Hassan,Hayder Hassan,70.0,3.16,2.11,,0.46,,0.0,0.0,0.0,0.25,170,"[2, 0, 0, 0]",2,0,0,0,1.0,0.4117647058823529,170,35.69315068493151,0.8040073893402137,-1.579684654839994,-0.8043219679322061,-0.0735273006470608,-0.3014565319260054,0.34916322310627507,-0.6855542864217495,-1.4660400230700807,-1.103823232966271,-1.3429543040901086,0.6666666666666666,9,5.27,-1.0500000000000003,0.6677215189873417
0,3,1,8,1985-07-24,Bubba,72.0,Bush,Bubba Bush,73.0,7.01,0.63,Orthodox,0.55,,0.0,0.5,2.82,0.6,185,"[1, 0, 0, 0]",1,0,0,0,1.0138888888888888,0.3945945945945946,185,32.93150684931507,-0.08680352547924329,-0.7219816336812106,-0.40295538530841574,3.151658471638732,-1.8902081364475818,0.8900464547603101,-0.8023079031671654,0.4672167644392756,0.835164298524466,0.03236247538653294,0.7272727272727273,12,7.64,-6.38,0.0898716119828816
0,2,0,25,1981-07-25,Michel,66.0,Prazeres,Michel Prazeres,67.0,2.33,2.48,Orthodox,0.46,,0.6,0.37,4.15,0.47,170,"[2, 2, 2, 2]",2,2,2,2,1.0151515151515151,0.3941176470588235,170,36.93150684931507,1.1163003887288157,-2.9806458633294755,-3.0454242033672396,-0.704714388498648,-0.2152341879989571,0.34916322310627507,0.14836622616590092,0.07782017932832293,2.1179632096469234,-0.48175363626694473,0.9259259259259259,27,4.8100000000000005,0.1499999999999999,1.0643776824034334
0,8,0,21,1990-03-25,Stevie,70.0,Ray,Stevie Ray,70.0,2.27,3.26,Southpaw,0.45,,0.8,0.55,0.85,0.55,155,"[3, 2, 2, 1]",3,2,2,1,1.0,0.45161290322580644,155,28.26027397260274,-1.0009642473439821,-0.7129829868430685,0.05325947693407655,-0.7631479558810963,0.022621345840707782,0.38502211877793696,0.42644023624028254,0.7875053438328673,-0.5008407726483463,-0.003038765752595678,0.7241379310344828,29,5.529999999999999,0.9899999999999998,1.436123348017621
0,7,0,21,1989-10-11,Desmond,70.0,Green,Desmond Green,73.0,2.32,3.57,Southpaw,0.43,,0.0,0.5,1.25,0.73,155,"[0, 0, 2, 2]",0,0,2,2,1.042857142857143,0.47096774193548385,155,28.71232876712329,-0.8753726481263118,0.6928989590446715,0.05325947693407655,-0.7278353239593397,0.2211964470523109,0.16610298165966608,-0.8849781246706946,0.5852545101976302,-0.21632302316492785,0.6487764881791197,0.75,28,5.89,1.25,1.5387931034482758
0,7,1,15,1984-03-21,Rony,67.0,Jason,Rony Jason,70.0,3.14,2.04,Orthodox,0.44,,0.8,0.3,0.59,0.36,145,"[1, 1, 1, 0]",1,1,1,0,1.044776119402985,0.4827586206896552,145,34.273972602739725,0.8804750610734208,-0.16090644440717775,-0.9951720123986663,-0.11758567492220032,-0.8171117285102704,0.18198217083854376,0.07925148448451746,-0.2818306994530035,-0.7192345164332373,-0.9096256678263707,0.6818181818181818,23,5.18,-1.1,0.6496815286624203
0,9,0,19,1984-08-28,Rick,69.0,Story,Rick Story,71.0,2.17,3.8,Southpaw,0.41,,0.9,0.48,2.53,0.63,170,"[0, 2, 0, 0]",0,2,0,0,1.0289855072463767,0.4176470588235294,170,33.83561643835616,0.33556789025730877,-1.1126975853435004,-1.3645975267909645,-0.8263890078435323,0.09236984979483662,-0.158993967664463,0.5653264824597263,0.5368056449062266,0.860301995903941,0.144574122149902,0.6785714285714286,28,5.97,1.63,1.7511520737327189
0,4,0,13,1983-11-22,Mark,76.0,Godbeer,Mark Godbeer,77.0,3.3,3.97,Orthodox,0.53,,0.0,0.0,0.0,0.28,240,"[0, 1, 2, 1]",0,1,2,1,1.013157894736842,0.32083333333333336,265,34.602739726027394,0.071706662956675,-0.016827499307864483,0.589393814389711,0.02810325097273066,0.6287225433130575,0.6132641664480737,-0.6657188751489238,-1.2121473436117978,-0.8908771368507532,-1.023515002913245,0.7647058823529411,17,7.27,0.6700000000000004,1.2030303030303031
0,4,0,11,1989-09-22,Corey,75.0,Anderson,Corey Anderson,79.0,2.31,4.71,Orthodox,0.47,,0.0,0.55,5.3,0.5,205,"[3, 3, 2, 1]",3,3,2,1,1.0533333333333332,0.3853658536585366,205,28.764383561643836,-0.9385171231653868,1.2484692119288852,0.8169669905195492,-0.7902564812822372,0.6329722631930034,0.04003504664095071,-0.48917308368814894,0.8975486091627528,2.381972586324239,-0.24284338381030207,0.7333333333333333,15,7.02,2.4,2.038961038961039
0,3,0,14,1987-12-07,Michael,73.0,Chiesa,Michael Chiesa,75.0,2.52,2.18,Southpaw,0.37,,1.4,0.4,2.71,0.68,155,"[2, 1, 1, 1]",2,1,1,1,1.0273972602739727,0.4838709677419355,155,30.55890410958904,-0.3623499943523145,1.6301535896364983,1.9439709080938166,-0.5865847962723127,-0.6691886841868124,-0.49065442969514583,1.4100040069235151,0.18075284292715643,0.8221667624495492,0.4677166954203101,0.8235294117647058,17,4.7,-0.33999999999999986,0.8650793650793651
0,2,0,18,1982-08-19,Stipe,76.0,Miocic,Stipe Miocic,80.0,2.88,4.75,Orthodox,0.51,,0.0,0.37,2.35,0.75,240,"[1, 3, 1, 2]",1,3,1,2,1.0526315789473684,0.3333333333333333,265,35.863013698630134,0.315985644932065,1.0601324563954624,0.589393814389711,-0.24620031133857598,1.217956778335017,0.4449671394810347,-0.6657188751489238,0.03262297308290796,0.7621321217394109,0.48692435914046006,0.9,20,7.63,1.87,1.6493055555555556
